row,col,x_m,y_m,lat,lon,elev_m,slope_deg,roughness_m,local_relief_m,landform_code,landform_name,terrain_code,water,rail,road,antitank_ditch,move_cost_infantry,move_cost_vehicle
1,42,10375.0,125.0,50.99112415045466,36.76837425325248,188.08696823359256,4.142587901010515,13.318450808255482,45.05894194244922,2,hill,2,False,False,False,False,1.4675984057441394,2.0490617082955245
1,43,10625.0,125.0,50.99112415045466,36.77194953646338,170.94105805755078,3.057617401436828,10.848711220312,44.479472126216535,2,hill,2,False,False,False,False,1.3844173341101567,1.8659729364924647
1,44,10875.0,125.0,50.99112415045466,36.77552481967429,205.70158415983693,7.769409609538766,17.771031900072,56.69033178495721,2,hill,2,False,False,False,False,1.7456547367313051,2.661087871609667
1,45,11125.0,125.0,50.99112415045466,36.77910010288519,215.4205301837673,2.4199867919501994,16.05544997053069,62.082299661701484,2,hill,2,False,False,False,False,1.3355323207161818,1.7583727711415962
1,46,11375.0,125.0,50.99112415045466,36.78267538609609,226.63138984250799,2.029264456768242,7.462783920691093,59.36625662948666,2,hill,2,False,False,False,False,1.305576941685565,1.692438377079641
1,47,11625.0,125.0,50.99112415045466,36.786250669306995,233.02335771925226,0.3500609770265282,2.3754475152820183,35.395049905711886,2,hill,2,False,False,False,False,1.1768380082387004,1.4090727898732267
1,48,11875.0,125.0,50.99112415045466,36.789825952517894,228.60904167073912,1.1743479011441567,4.835794253717005,18.232709080870194,1,plain,1,False,False,False,False,1.0782898600762771,1.1467934876430195
1,49,12125.0,125.0,50.99112415045466,36.7934012357288,223.0,1.8131328209955153,5.139756770298795,18.232709080870194,1,plain,1,False,False,False,False,1.120875521399701,1.2266416026244393
1,50,12375.0,125.0,50.99112415045466,36.7969765189397,214.79064863838207,1.956838508664447,3.0100249676258057,18.209351361617934,1,plain,1,False,False,False,False,1.1304559005776298,1.2446048135830559
2,1,125.0,375.0,50.99337245136397,36.62178764160545,231.14082491455972,1.4374234019166239,3.6207034932308804,13.17992993616815,1,plain,1,False,False,False,False,1.0958282267944417,1.179677925239578
2,2,375.0,375.0,50.99337245136397,36.62536292481635,237.16570432097342,1.242588540386734,4.219399319719803,14.81060673141647,1,plain,1,False,False,False,False,1.0828392360257824,1.1553235675483418
2,3,625.0,375.0,50.99337245136397,36.62893820802726,241.88417837929697,0.8973951718536599,2.5861093999555376,18.859175085440285,1,plain,1,False,False,False,False,1.059826344790244,1.1121743964817075
2,4,875.0,375.0,50.99337245136397,36.63251349123816,244.9582712802819,0.9551368055036888,2.4244092722219315,12.834295679026582,1,plain,1,False,False,False,False,1.0636757870335793,1.119392100687961
2,5,1125.0,375.0,50.99337245136397,36.636088774449064,250.0,0.6124722474267879,2.890612754537083,15.906881595706722,1,plain,1,False,False,False,False,1.0408314831617858,1.0765590309283484
2,6,1375.0,375.0,50.99337245136397,36.639664057659964,239.99999999999997,1.3392265845303448,4.495453222452603,29.370885337873915,2,hill,2,False,False,False,False,1.2526740381473263,1.5759944861394957
2,7,1625.0,375.0,50.99337245136397,36.64323934087087,239.53592102184376,2.5399454055527793,8.73620571544481,31.178442101309486,2,hill,2,False,False,False,False,1.3447291477590464,1.7786157871870314
2,8,1875.0,375.0,50.99337245136397,36.64681462408177,220.62911466212609,2.391263193889461,8.001949096755842,37.16611126845788,2,hill,2,False,False,False,False,1.3333301781981917,1.7535256639688468
2,9,2125.0,375.0,50.99337245136397,36.65038990729268,218.82155789869051,0.1957308796738436,7.753695040538178,33.85305396088978,2,hill,2,False,False,False,False,1.165006034108328,1.3830295859449613
2,10,2375.0,375.0,50.99337245136397,36.65396519050358,222.3345580187782,2.7882259804697394,8.353013831417144,31.142388269759294,2,hill,2,False,False,False,False,1.3637639918360132,1.8205131342042686
2,11,2625.0,375.0,50.99337245136397,36.657540473714484,214.45680380914754,2.1000588881873155,8.973567672747961,44.29908628496423,2,hill,2,False,False,False,False,1.3110045147610274,1.7043849373816098
2,12,2875.0,375.0,50.99337245136397,36.66111575692538,204.13832568460387,1.2330688519604593,11.097699524432727,49.4343192003393,2,hill,2,False,False,False,False,1.244535278650302,1.5580803687683276
2,13,3125.0,375.0,50.99337245136397,36.66469104013629,208.39592703654225,4.576977727197337,15.001675458170176,51.04577174800838,2,hill,2,False,False,False,False,1.5009016257517958,2.122364991464551
2,14,3375.0,375.0,50.99337245136397,36.66826632334719,237.51108616403332,2.688902738277386,15.137546803289826,51.04577174800838,2,hill,2,False,False,False,False,1.3561492099345995,1.8037523370843092
2,15,3625.0,375.0,50.99337245136397,36.6718416065581,230.14082491455972,1.159927126285583,4.066083412541901,51.04577174800838,2,hill,2,False,False,False,False,1.2389277463485613,1.5457377025606922
2,16,3875.0,375.0,50.99337245136397,36.675416889769,228.49919693496798,0.8738673023272985,3.7408623835745933,26.614980090110578,2,hill,2,False,False,False,False,1.216996493178426,1.4974651072677316
2,17,4125.0,375.0,50.99337245136397,36.678992172979896,223.94763811070476,1.6057870047879874,4.888762764884691,34.54770133365761,2,hill,2,False,False,False,False,1.2731103370337458,1.620976557057973
2,18,4375.0,375.0,50.99337245136397,36.6825674561908,215.7229595867165,2.125401825470188,5.860941649707672,33.35837202040824,2,hill,2,False,False,False,False,1.3129474732860476,1.7086615580480944
2,19,4625.0,375.0,50.99337245136397,36.6861427394017,207.4796980837497,1.6945590520895397,6.912102266647189,36.27837560498915,2,hill,2,False,False,False,False,1.279916193993531,1.6359568400401099
2,20,4875.0,375.0,50.99337245136397,36.68971802261261,201.1408249145597,1.7878652052162205,8.062618143780554,49.54978669095712,2,hill,2,False,False,False,False,1.2870696657332434,1.6517022533802375
2,21,5125.0,375.0,50.99337245136397,36.69329330582351,194.14409913871557,1.7801960915037298,8.87789446108628,46.597456474431596,2,hill,2,False,False,False,False,1.286481700348619,1.6504080904412544
2,22,5375.0,375.0,50.99337245136397,36.696868589034416,186.32010623756452,1.9294326312977974,7.1254817196401685,41.26886501282985,2,hill,2,False,False,False,False,1.2979231683994976,1.6755917565315033
2,23,5625.0,375.0,50.99337245136397,36.700443872245316,194.3917599191007,3.0218124171527636,9.7187905731899,37.468019196536034,2,hill,2,False,False,False,False,1.3816722853150452,1.859930845394529
2,24,5875.0,375.0,50.99337245136397,36.70401915545622,207.3281346244736,2.285148757423769,10.220879499050916,39.409689927389536,2,hill,2,False,False,False,False,1.3251947380691553,1.7356188528152612
2,25,6125.0,375.0,50.99337245136397,36.70759443866712,214.19915418370618,1.0870777237423852,6.938882208756359,44.16311666540403,2,hill,2,False,False,False,False,1.2333426254869162,1.5334443658815278
2,26,6375.0,375.0,50.99337245136397,36.71116972187803,216.1408249145597,2.0648183617374025,8.055705180451342,47.025251562002836,2,hill,2,False,False,False,False,1.308302741066534,1.6984380985431866
2,27,6625.0,375.0,50.99337245136397,36.71474500508893,216.24677699948882,0.1780793587083137,8.125318461849204,36.47079193271509,2,hill,2,False,False,False,False,1.163652750834304,1.380050891782028
2,28,6875.0,375.0,50.99337245136397,36.718320288299836,216.92030115016271,1.4989856743036218,4.934621319531904,41.259752109356896,2,hill,2,False,False,False,False,1.2649222350299443,1.6029538325387362
2,29,7125.0,375.0,50.99337245136397,36.721895571510736,228.693573060153,2.0178221361605875,6.007897278657394,23.35225981774235,2,hill,2,False,False,False,False,1.304699697105645,1.6905074854770992
2,30,7375.0,375.0,50.99337245136397,36.72547085472164,234.09788414428587,0.4238419138210288,2.721130827879495,20.516814862873417,2,hill,2,False,False,False,False,1.1824945467262789,1.4215233229572988
2,31,7625.0,375.0,50.99337245136397,36.72904613793254,228.85917508544028,0.13711112089852553,2.2881482891555165,18.27077820424094,1,plain,1,False,False,False,False,1.009140741393235,1.0171388901123157
2,32,7875.0,375.0,50.99337245136397,36.73262142114345,235.14082491455974,1.3326617481478913,3.5056404892305033,17.313332941338274,1,plain,1,False,False,False,False,1.0888441165431928,1.1665827185184865
2,33,8125.0,375.0,50.99337245136397,36.73619670435435,240.0,0.9761259614839581,3.1584977686497955,20.234708179498767,2,hill,2,False,False,False,False,1.22483632371377,1.5147212560004182
2,34,8375.0,375.0,50.99337245136397,36.739771987565256,242.03833021697835,0.7951082091878902,3.5960112185314785,18.234708179498796,1,plain,1,False,False,False,False,1.0530072139458593,1.0993885261484864
2,35,8625.0,375.0,50.99337245136397,36.743347270776155,243.14082491455974,1.1412507949511959,3.562439588214513,18.234708179498796,1,plain,1,False,False,False,False,1.0760833863300798,1.1426563493688995
2,36,8875.0,375.0,50.99337245136397,36.74692255398706,243.07880574996918,1.0965233947952633,4.087767570236229,22.334641898348593,2,hill,2,False,False,False,False,1.2340667936009702,1.5350383228717006
2,37,9125.0,375.0,50.99337245136397,36.75049783719796,237.88843655799414,1.7254448870415449,5.837218110728938,28.44036964567468,2,hill,2,False,False,False,False,1.2822841080065184,1.641168824688261
2,38,9375.0,375.0,50.99337245136397,36.75407312040887,228.33676663145494,1.7521890264683397,6.400324076491595,42.122334495251806,2,hill,2,False,False,False,False,1.2843344920292392,1.6456818982165324
2,39,9625.0,375.0,50.99337245136397,36.75764840361977,223.60657198678203,1.44399511704756,8.20822153125221,50.68527261196263,2,hill,2,False,False,False,False,1.2607062923069794,1.5936741760017759
2,40,9875.0,375.0,50.99337245136397,36.761223686830675,216.0,2.22637438280126,10.610346539732932,49.584440304805725,2,hill,2,False,False,False,False,1.32068870268143,1.7257006770977128
2,41,10125.0,375.0,50.99337245136397,36.764798970041575,208.48632471127252,3.5301570617839797,10.213224424427654,56.524689014671566,2,hill,2,False,False,False,False,1.4206453747367715,1.9457140041760468
2,42,10375.0,375.0,50.99337245136397,36.76837425325248,190.87343353871665,3.344412061119173,11.254795382823326,46.98226091701514,2,hill,2,False,False,False,False,1.4064049246858032,1.9143695353138603
2,43,10625.0,375.0,50.99337245136397,36.77194953646338,180.9790873505013,2.1583314896107892,10.546986171527102,44.479472126216535,2,hill,2,False,False,False,False,1.3154720808701605,1.714218438871821
2,44,10875.0,375.0,50.99337245136397,36.77552481967429,179.83905272529074,5.255182243487062,16.095922312039168,56.69033178495721,2,hill,2,False,False,False,False,1.552897305334008,2.236812003588442
2,45,11125.0,375.0,50.99337245136397,36.77910010288519,213.9662541656163,5.823661322637147,18.763876970816032,62.082299661701484,2,hill,2,False,False,False,False,1.5964807014021811,2.3327428481950188
2,46,11375.0,375.0,50.99337245136397,36.78267538609609,227.63138984250799,2.066662405197342,11.02363162163659,60.88628962382643,2,hill,2,False,False,False,False,1.3084441177317963,1.6987492808770515
2,47,11625.0,375.0,50.99337245136397,36.786250669306995,231.85917508544028,0.022153002195875494,3.0691146354160845,48.315977792377396,2,hill,2,False,False,False,False,1.1516983968350172,1.353738319120554
2,48,11875.0,375.0,50.99337245136397,36.789825952517894,227.5383342259546,1.541457081707259,4.598038849141051,19.752742075209966,1,plain,1,False,False,False,False,1.1027638054471507,1.1926821352134074
2,49,12125.0,375.0,50.99337245136397,36.7934012357288,219.1408249145597,1.3089996984476555,5.705985522616861,19.752742075209966,1,plain,1,False,False,False,False,1.087266646563177,1.163624962305957
2,50,12375.0,375.0,50.99337245136397,36.7969765189397,217.14992096717233,0.8341031412490474,4.177220814344733,19.752742075209966,1,plain,1,False,False,False,False,1.0556068760832698,1.1042628926561309
3,1,125.0,625.0,50.99562075227328,36.62178764160545,235.40160297641404,1.0942445044203335,4.018466148197386,13.17992993616815,1,plain,1,False,False,False,False,1.0729496336280222,1.1367805630525416
3,2,375.0,625.0,50.99562075227328,36.62536292481635,239.46929250215697,1.1958152371938369,4.2665648185467395,14.81060673141647,1,plain,1,False,False,False,False,1.0797210158129225,1.1494769046492297
3,3,625.0,625.0,50.99562075227328,36.62893820802726,243.0,0.578031695222678,2.4432404847011817,18.859175085440285,1,plain,1,False,False,False,False,1.0385354463481786,1.0722539619028348
3,4,875.0,625.0,50.99562075227328,36.63251349123816,244.0485683540238,0.18381622918564666,2.3795015991043944,13.0,1,plain,1,False,False,False,False,1.0122544152790431,1.0229770286482058
3,5,1125.0,625.0,50.99562075227328,36.636088774449064,244.0,1.0290373019471961,2.9057931427277297,15.906881595706722,1,plain,1,False,False,False,False,1.0686024867964798,1.1286296627433996
3,6,1375.0,625.0,50.99562075227328,36.639664057659964,243.00000000000003,0.10301450743291629,3.557787983992684,29.370885337873915,2,hill,2,False,False,False,False,1.1578977789031901,1.3673836981293048
3,7,1625.0,625.0,50.99562075227328,36.64323934087087,244.8963352198918,1.623411943553398,7.260563793508398,31.178442101309486,2,hill,2,False,False,False,False,1.2744615823390937,1.6239507654746361
3,8,1875.0,625.0,50.99562075227328,36.64681462408177,229.00000000000003,1.7942268232910163,7.951897266968768,37.16611126845788,2,hill,2,False,False,False,False,1.2875573897856445,1.652775776430359
3,9,2125.0,625.0,50.99562075227328,36.65038990729268,234.13996443736093,2.624288762412448,7.290990403589938,33.85305396088978,2,hill,2,False,False,False,False,1.3511954717849544,1.7928487286571007
3,10,2375.0,625.0,50.99562075227328,36.65396519050358,211.04328125900201,1.1570089717442653,8.246414469217925,37.56091851686571,2,hill,2,False,False,False,False,1.2387040211670604,1.5452452639818448
3,11,2625.0,625.0,50.99562075227328,36.657540473714484,225.558419295479,2.868347448218228,9.069008061106516,50.71761653207065,2,hill,2,False,False,False,False,1.3699066376967306,1.834033631886826
3,12,2875.0,625.0,50.99562075227328,36.66111575692538,224.97047579800926,2.913021704849372,9.408849756734067,55.35466154200026,2,hill,2,False,False,False,False,1.3733316640384516,1.8415724126933317
3,13,3125.0,625.0,50.99562075227328,36.66469104013629,213.08156117299697,1.7521431783890595,12.868549021355017,55.35466154200026,2,hill,2,False,False,False,False,1.2843309770098277,1.645674161353154
3,14,3375.0,625.0,50.99562075227328,36.66826632334719,238.4759442415588,2.4900114235300888,12.262644161500836,55.35466154200026,2,hill,2,False,False,False,False,1.3409008758039733,1.7701894277207024
3,15,3625.0,625.0,50.99562075227328,36.6718416065581,234.62978350579618,1.6725595988006994,4.573123286722216,55.35466154200026,2,hill,2,False,False,False,False,1.278229569241387,1.6322444322976182
3,16,3875.0,625.0,50.99562075227328,36.675416889769,229.9983938699359,1.6814309875870705,5.808509778106045,30.92386988410246,2,hill,2,False,False,False,False,1.278909709048342,1.6337414791553182
3,17,4125.0,625.0,50.99562075227328,36.678992172979896,221.2347081880935,1.7446543107657313,6.10523507065156,34.54770133365761,2,hill,2,False,False,False,False,1.2837568304920393,1.6444104149417174
3,18,4375.0,625.0,50.99562075227328,36.6825674561908,215.41241932729673,1.560755891222107,6.516799275312933,37.281649820575865,2,hill,2,False,False,False,False,1.2696579516603614,1.6133775566437305
3,19,4625.0,625.0,50.99562075227328,36.6861427394017,213.4694163761871,1.9184149945276772,7.421121881200435,44.00043625424556,2,hill,2,False,False,False,False,1.2970784829137885,1.6737325303265456
3,20,4875.0,625.0,50.99562075227328,36.68971802261261,210.0,2.720913619937403,9.071361496511939,52.107967716135164,2,hill,2,False,False,False,False,1.3586033775285342,1.8091541733644367
3,21,5125.0,625.0,50.99562075227328,36.69329330582351,196.72379340586437,2.6011784112299434,9.549580472218382,50.15500327006171,2,hill,2,False,False,False,False,1.3494236781942954,1.7889488568950531
3,22,5375.0,625.0,50.99562075227328,36.696868589034416,194.20898556615762,3.348030312267993,9.565548554829604,41.6913397479654,2,hill,2,False,False,False,False,1.4066823239405462,1.914980115195224
3,23,5625.0,625.0,50.99562075227328,36.700443872245316,176.73113498717015,0.9036768294281646,10.95073787630789,37.468019196536034,2,hill,2,False,False,False,False,1.219281890256159,1.5024954649660027
3,24,5875.0,625.0,50.99562075227328,36.70401915545622,201.00000000000003,4.889942718463013,12.189628359927966,39.409689927389536,2,hill,2,False,False,False,False,1.5248956084154976,2.1751778337406336
3,25,6125.0,625.0,50.99562075227328,36.70759443866712,206.87056272207883,2.4451812517114884,11.264384285869891,44.16311666540403,2,hill,2,False,False,False,False,1.3374638959645475,1.7626243362263139
3,26,6375.0,625.0,50.99562075227328,36.71116972187803,212.34539854832178,2.0100023047990745,6.898665475626851,47.025251562002836,2,hill,2,False,False,False,False,1.304100176701262,1.689187888934844
3,27,6625.0,625.0,50.99562075227328,36.71474500508893,219.54983397086406,0.9808835962728132,4.660387814159127,45.47512263820121,2,hill,2,False,False,False,False,1.225201075714249,1.5155241068710372
3,28,6875.0,625.0,50.99562075227328,36.718320288299836,219.96406019453477,0.8618244131553602,4.9261984176219284,41.259752109356896,2,hill,2,False,False,False,False,1.2160732050085776,1.4954328697199673
3,29,7125.0,625.0,50.99562075227328,36.721895571510736,227.0,1.5389034612897625,5.750578325725863,27.98816582052467,2,hill,2,False,False,False,False,1.2679825986988815,1.6096899590926477
3,30,7375.0,625.0,50.99562075227328,36.72547085472164,232.0,1.091809076218428,3.329724089731687,23.886712619002623,2,hill,2,False,False,False,False,1.2337053625100793,1.53424278161186
3,31,7625.0,625.0,50.99562075227328,36.72904613793254,233.0,0.24085528907781986,2.7481564074814218,24.898388665952524,2,hill,2,False,False,False,False,1.168465572162633,1.390644330031882
3,32,7875.0,625.0,50.99562075227328,36.73262142114345,234.09346761077677,0.6168118223920199,3.5040504417876077,26.41715288646202,2,hill,2,False,False,False,False,1.197288906383388,1.4540869950286535
3,33,8125.0,625.0,50.99562075227328,36.73619670435435,236.0,1.1509968357054774,3.7199960013829534,31.31485976848188,2,hill,2,False,False,False,False,1.2382430907374198,1.5442307160252995
3,34,8375.0,625.0,50.99562075227328,36.739771987565256,237.82084486846193,1.1106428804858155,3.9114107114655985,31.31485976848188,2,hill,2,False,False,False,False,1.2351492875039125,1.5374209860819816
3,35,8625.0,625.0,50.99562075227328,36.743347270776155,239.00000000000003,0.9317974206684553,3.3618942863686128,21.02045588075265,2,hill,2,False,False,False,False,1.221437802251248,1.507240814737802
3,36,8875.0,625.0,50.99562075227328,36.74692255398706,237.0,0.6028386978890586,2.700357823863713,22.334641898348593,2,hill,2,False,False,False,False,1.1962176335048278,1.4517290302687789
3,37,9125.0,625.0,50.99562075227328,36.75049783719796,235.6772025669001,1.2093371385251364,5.016734353592065,28.44036964567468,2,hill,2,False,False,False,False,1.242715847286927,1.5540756421261168
3,38,9375.0,625.0,50.99562075227328,36.75407312040887,226.57147481954843,2.0442749644459677,6.5900134946322515,42.122334495251806,2,hill,2,False,False,False,False,1.3067277472741907,1.6949714002502572
3,39,9625.0,625.0,50.99562075227328,36.75764840361977,220.46574707222234,2.7487784256854693,9.182059231213001,50.68527261196263,2,hill,2,False,False,False,False,1.3607396793025524,1.813856359334423
3,40,9875.0,625.0,50.99562075227328,36.761223686830675,202.87766550474817,3.626756753595924,11.194056187091194,49.584440304805725,2,hill,2,False,False,False,False,1.4280513511090207,1.9620152021693122
3,41,10125.0,625.0,50.99562075227328,36.764798970041575,188.83240088863488,0.5847715722151183,9.635062801664011,59.102214279535985,2,hill,2,False,False,False,False,1.194832487203159,1.4486802028113013
3,42,10375.0,625.0,50.99562075227328,36.76837425325248,197.94008497699681,1.309549238052382,9.635911644655998,52.73267402610216,2,hill,2,False,False,False,False,1.250398774917349,1.5709864339213395
3,43,10625.0,625.0,50.99562075227328,36.77194953646338,186.21637702330932,2.8932243283665566,8.570022345090141,44.479472126216535,2,hill,2,False,False,False,False,1.3718138651747693,1.8382316054118566
3,44,10875.0,625.0,50.99562075227328,36.77552481967429,173.6571010897656,1.3153934673363388,11.256493529672552,56.69033178495721,2,hill,2,False,False,False,False,1.2508468324957858,1.5719726476130074
3,45,11125.0,625.0,50.99562075227328,36.77910010288519,197.62830781354037,6.588580159763259,20.262413347261056,62.082299661701484,2,hill,2,False,False,False,False,1.6551244789151829,2.46182290196005
3,46,11375.0,625.0,50.99562075227328,36.78267538609609,224.31016583223666,4.075590879270225,15.649920935783788,60.88628962382643,2,hill,2,False,False,False,False,1.462461967410717,2.0377559608768507
3,47,11625.0,625.0,50.99562075227328,36.786250669306995,232.85390617759322,0.997132779060137,4.061901220814609,60.4866060152784,2,hill,2,False,False,False,False,1.2264468463946103,1.5182661564663984
